imdbid,title,production_company
4795124.0,How to Be a Latin Lover,Pantelion Films
498381.0,Rings,Paramount
498381.0,Rings,Vertigo Entertainment
498381.0,Rings,Macari/Edelstein
498381.0,Rings,Parkes+MacDonald Image Nation
498381.0,Rings,Waddieish Claretrap
2417712.0,Goon: Last of the Enforcers,Caramel Films
1502397.0,Bad Boys for Life,Columbia Pictures
1502397.0,Bad Boys for Life,2.0 Entertainment
1502397.0,Bad Boys for Life,Don Simpson/Jerry Bruckheimer Films
1502397.0,Bad Boys for Life,Overbrook Entertainment
29.0,Baby's Meal,Lumière
574.0,The Story of the Kelly Gang,Johnson and Gibson
574.0,The Story of the Kelly Gang,J. & N. Tait
13367.0,The Man From Beyond,Houdini Picture Corporation
13427.0,Nanook of the North,Révillon Frères
17449.0,The Temptress,Metro-Goldwyn-Mayer
17449.0,The Temptress,Cosmopolitan Productions
16884.0,Flesh and the Devil,Metro-Goldwyn-Mayer
15532.0,The Adventures of Prince Achmed,Comenius-Film GmbH
17136.0,Metropolis,UFA
18578.0,Wings,Paramount Famous Lasky Corporation
18037.0,The Jazz Singer,Warner Bros. Pictures
17825.0,Downhill,Gainsborough Pictures
18806.0,The Crowd,Metro-Goldwyn-Mayer
20697.0,The Blue Angel,UFA
21156.0,Morocco,Paramount
21884.0,Frankenstein,Universal Pictures
22158.0,Monkey Business,Paramount
22599.0,À Nous la Liberté,Société des films sonores Tobis
21079.0,Little Caesar,First National Pictures
21730.0,The Champ,Metro-Goldwyn-Mayer
23042.0,I Am a Fugitive from a Chain Gang,Warner Bros. Pictures
23042.0,I Am a Fugitive from a Chain Gang,The Vitaphone Corporation
23027.0,Horse Feathers,Paramount
22718.0,Boudu Saved from Drowning,Les Établissements Jacques Haïk
22718.0,Boudu Saved from Drowning,Les Productions Michel Simon
22718.0,Boudu Saved from Drowning,Crédit Cinématographique Français (CCF)
23634.0,"I Was Born, But...",Shochiku
24188.0,Island of Lost Souls,Paramount
23427.0,Scarface,The Caddo Company
23427.0,Scarface,United Artists
23935.0,The Death Kiss,K.B.S. Productions Inc.
22694.0,The Blue Light,Leni Riefenstahl-Produktion
24473.0,The Private Life of Henry VIII,London Films Productions
24473.0,The Private Life of Henry VIII,United Artists
23969.0,Duck Soup,Paramount
24184.0,The Invisible Man,Universal Pictures
23940.0,Design for Living,Paramount
24961.0,The Cat's-Paw,The Harold Lloyd Corporation
25617.0,The Painted Veil,Metro-Goldwyn-Mayer
25004.0,The Count of Monte Cristo,Edward Small Productions
24991.0,Cleopatra,Paramount
25586.0,Of Human Bondage,RKO Radio Pictures
26752.0,Mutiny on the Bounty,Metro-Goldwyn-Mayer
26778.0,A Night at the Opera,Metro-Goldwyn-Mayer
28333.0,Swing Time,RKO Radio Pictures
27438.0,The Charge of the Light Brigade,Warner Bros. Pictures
28216.0,San Francisco,Metro-Goldwyn-Mayer
29546.0,Shall We Dance,RKO Radio Pictures
29442.0,The Prisoner of Zenda,United Artists
29442.0,The Prisoner of Zenda,Selznick International Pictures
29146.0,The Life of Emile Zola,Warner Bros. Pictures
30127.0,The Baker's Wife,Les Films Marcel Pagnol
29870.0,Angels with Dirty Faces,Warner Bros. Pictures
31680.0,Mr. Wong in Chinatown,Monogram Pictures
31742.0,Of Mice and Men,United Artists
31742.0,Of Mice and Men,Hal Roach Studios
32910.0,Pinocchio,Walt Disney Productions
32273.0,Boom Town,Metro-Goldwyn-Mayer
33021.0,Santa Fe Trail,Warner Bros. Pictures
32484.0,Foreign Correspondent,Walter Wanger Productions
32484.0,Foreign Correspondent,United Artists
32676.0,Knute Rockne All American,Warner Bros. Pictures
33870.0,The Maltese Falcon,Warner Bros. Pictures
33467.0,Citizen Kane,Mercury Productions
33467.0,Citizen Kane,RKO Radio Pictures
33727.0,Mr. Bug Goes to Town,Fleischer Studios
33727.0,Mr. Bug Goes to Town,Paramount
33717.0,High Sierra,Warner Bros. Pictures
33802.0,Ladies in Retirement,Columbia Pictures
34583.0,Casablanca,Warner Bros. Pictures
34492.0,Bambi,Walt Disney Productions
35317.0,Sherlock Holmes and the Secret Weapon,Universal Pictures
35942.0,Girl Crazy,Metro-Goldwyn-Mayer
36363.0,The Sky's the Limit,RKO Radio Pictures
36244.0,The Ox-Bow Incident,20th Century Fox
36172.0,The More the Merrier,Columbia Pictures
35017.0,Carnival of Sinners,Continental Films
35160.0,Ossessione,Industrie Cinematografiche Italiane
37469.0,The Woman in the Window,International Pictures
37469.0,The Woman in the Window,Christie Corporation
37469.0,The Woman in the Window,RKO Radio Pictures
36818.0,The Punch Bowl,Deutsche Filmvertriebs GmbH
36818.0,The Punch Bowl,Terra-Filmkunst
37638.0,Detour,PRC
38355.0,The Big Sleep,Warner Bros. Pictures
38854.0,The Postman Always Rings Twice,Metro-Goldwyn-Mayer
38661.0,The Jolson Story,Columbia Pictures
38762.0,My Darling Clementine,20th Century Fox
38409.0,The Chase,Nero Films
39017.0,Terror by Night,Universal Pictures
38453.0,The Dark Corner,20th Century Fox
38718.0,Make Mine Music,Walt Disney Productions
39404.0,Fun and Fancy Free,Walt Disney Productions
39416.0,Gentleman's Agreement,20th Century Fox
40416.0,Hamlet,Two Cities Films
40214.0,Casbah,Marston Productions
40214.0,Casbah,Universal International Pictures
40379.0,The Fuller Brush Man,Columbia Pictures
40202.0,Call Northside 777,20th Century Fox
40580.0,Melody Time,Walt Disney Productions
40558.0,Macbeth,Republic Pictures
41546.0,Kind Hearts and Coronets,Ealing Studios
41386.0,The Fountainhead,Warner Bros. Pictures
41113.0,All the King's Men,Columbia Pictures
42208.0,The Asphalt Jungle,Metro-Goldwyn-Mayer
42469.0,The Flying Saucer,Colonial Productions
42369.0,D.O.A.,Cardinal Pictures
42369.0,D.O.A.,Harry Popkin Productions
42369.0,D.O.A.,United Artists
42619.0,Diary of a Country Priest,Union Générale Cinématographique (UGC)
43278.0,An American in Paris,Loew's
43278.0,An American in Paris,Metro-Goldwyn-Mayer
44121.0,The Thing From Another World,Winchester Pictures Corporation
44121.0,The Thing From Another World,RKO Radio Pictures
45061.0,The Quiet Man,Republic Pictures
44837.0,Limelight,Celebrated Productions
44837.0,Limelight,United Artists
45162.0,The Snows of Kilimanjaro,20th Century Fox
44741.0,Ikiru,Toho
45943.0,Julius Caesar,Metro-Goldwyn-Mayer
46268.0,The Wages of Fear,Compagnie Industrielle et Commerciale Cinématographique (CICC)
46268.0,The Wages of Fear,Véra Films
46268.0,The Wages of Fear,Fono Roma
46268.0,The Wages of Fear,Filmsonor
45537.0,The Band Wagon,Metro-Goldwyn-Mayer
46534.0,The War of the Worlds,Paramount
46303.0,Shane,Paramount
45897.0,I Confess,Warner Bros. Pictures
47677.0,The Wild One,Stanley Kramer Productions
45546.0,"The Beast From 20,000 Fathoms",Jack Dietz Productions
46451.0,Touchez Pas au Grisbi,Del Duca Films
46451.0,Touchez Pas au Grisbi,Antares Produzione Cinematografica
47573.0,Them!,Warner Bros. Pictures
47152.0,Knock On Wood,Dena Productions
47152.0,Knock On Wood,Paramount
47522.0,A Star Is Born,Transcona Enterprises
47522.0,A Star Is Born,Warner Bros. Pictures
47034.0,Godzilla,Toho
47034.0,Godzilla,Toho Film (Eiga) Co. Ltd.
46705.0,An American in Rome,Minerva Film
46705.0,An American in Rome,Ponti-De Laurentiis Cinematografica
46705.0,An American in Rome,Excelsa Films
46816.0,The Caine Mutiny,Stanley Kramer Productions
46816.0,The Caine Mutiny,Columbia Pictures
46889.0,The Dam Busters,Associated British Picture Corporation
48545.0,Rebel Without a Cause,Warner Bros. Pictures
48021.0,Rififi,Indusfilms
48021.0,Rififi,Société Nationale Pathé Cinéma
48021.0,Rififi,Prima Films
48605.0,The Seven Year Itch,Charles K. Feldman Group
48605.0,The Seven Year Itch,20th Century Fox
48254.0,Killer's Kiss,Minotaur Productions
48254.0,Killer's Kiss,United Artists
35279.0,Saboteur,Universal Pictures
35279.0,Saboteur,Frank Lloyd Productions
49369.0,The Iron Petticoat,Romulus Films
49369.0,The Iron Petticoat,Hope Enterprises
49369.0,The Iron Petticoat,London Films Productions
49369.0,The Iron Petticoat,Remus
51207.0,The Wrong Man,Warner Bros. Pictures
49363.0,Indestructible Man,C.G.K. Productions
49363.0,Indestructible Man,Allied Artists Pictures
49406.0,The Killing,United Artists
49406.0,The Killing,Harris-Kubrick Productions
49782.0,Rodan,Toho
49293.0,The Captain from Kopenick,Real-Film GmbH
50798.0,Old Yeller,Walt Disney Productions
50585.0,Kanal,"Zespól Filmowy ""Kadr"""
50976.0,The Seventh Seal,SF Studios
51036.0,Sweet Smell of Success,Hecht-Hill-Lancaster Productions
51036.0,Sweet Smell of Success,United Artists
51036.0,Sweet Smell of Success,Norma Productions
51036.0,Sweet Smell of Success,Curtleigh Productions
50212.0,The Bridge on the River Kwai,Horizon Pictures
50212.0,The Bridge on the River Kwai,Columbia Pictures
50371.0,A Face in the Crowd,Newtown Productions
50371.0,A Face in the Crowd,Warner Bros. Pictures
51201.0,Witness for the Prosecution,Edward Small Productions
52357.0,Vertigo,Paramount
52357.0,Vertigo,Alfred J. Hitchcock Productions
52278.0,Teacher's Pet,Perlsea Company
51951.0,The Day the Sky Exploded,Lux Film
51951.0,The Day the Sky Exploded,Lux Compagnie Cinématographique de France
51951.0,The Day the Sky Exploded,Royal Film
52311.0,Touch of Evil,Universal Pictures
51755.0,I Bury the Living,Maxim Productions
51786.0,It! The Terror from Beyond Space,Robert E. Kent Productions
51786.0,It! The Terror from Beyond Space,United Artists
52948.0,Journey to the Center of the Earth,Cooga Mooga
52948.0,Journey to the Center of the Earth,Joseph M. Schenck Enterprises
52948.0,Journey to the Center of the Earth,20th Century Fox
53125.0,North by Northwest,Metro-Goldwyn-Mayer
53363.0,The Tingler,Columbia Pictures
53363.0,The Tingler,William Castle Productions
52861.0,The Great War,Gray-Film
52861.0,The Great War,Dino de Laurentiis Cinematografica
52561.0,Anatomy of a Murder,Columbia Pictures
53388.0,Battle in Outer Space,Toho
53221.0,Rio Bravo,Warner Bros. Pictures
53221.0,Rio Bravo,Armada Productions
52077.0,Plan 9 from Outer Space,Reynolds Pictures
156843.0,Night of the Ghouls,Atomic Productions Inc.
54377.0,Testament of Orpheus,Les Editions Cinégraphiques
54377.0,Testament of Orpheus,Cinédis
54279.0,School for Scoundrels,Guardsman Films
54279.0,School for Scoundrels,Associated British Picture Corporation
53250.0,First Spaceship on Venus,Film Polski
53250.0,First Spaceship on Venus,DEFA
53250.0,First Spaceship on Venus,Crown International Pictures
54460.0,The Bad Sleep Well,Toho
54460.0,The Bad Sleep Well,Kurosawa Production Co.
55630.0,Yojimbo,Toho
54847.0,El Cid,Samuel Bronston Productions
54847.0,El Cid,Dear Film
54847.0,El Cid,Allied Artists Pictures
54953.0,The Guns of Navarone,Highroad Productions
54953.0,The Guns of Navarone,Columbia Pictures
56111.0,Ivan's Childhood,Trete Tvorcheskoe Obedinenie
56111.0,Ivan's Childhood,Mosfilm
56218.0,The Manchurian Candidate,MC Productions
56218.0,The Manchurian Candidate,United Artists
57427.0,The Trial,Hisa-Film
57427.0,The Trial,Paris-Europa Productions
57427.0,The Trial,Finanziaria Cinematografica Italiana (FICIT)
55928.0,Dr. No,United Artists
55928.0,Dr. No,Eon Productions
55928.0,Dr. No,Danjaq
55832.0,Swords of Blood,Filmsonor
55832.0,Swords of Blood,Les Films Ariane
55832.0,Swords of Blood,Mondex Films
55763.0,Robbery at 3 O'clock,Pedro Masó Producciones Cinematográficas
55763.0,Robbery at 3 O'clock,Hesperia Films S.A.
57413.0,The Pink Panther,United Artists
57413.0,The Pink Panther,The Mirisch Company
56800.0,55 Days at Peking,Samuel Bronston Productions
56800.0,55 Days at Peking,Allied Artists Pictures
56884.0,The Bakery Girl of Monceau,Studios Africa
56884.0,The Bakery Girl of Monceau,Les Films du Losange
57345.0,Contempt,Rome Paris Films
57345.0,Contempt,Les Films Concordia
57345.0,Contempt,Compagnia Cinematografica Champion
57693.0,X: The Man with the X-Ray Eyes,Alta Vista Productions
57693.0,X: The Man with the X-Ray Eyes,American International Pictures
57449.0,The Raven,Alta Vista Productions
57449.0,The Raven,American International Pictures
57643.0,The Executioner,Interlagar Films
57643.0,The Executioner,Naga Films
57643.0,The Executioner,Zebra Film
57358.0,Winter Light,SF Studios
57180.0,The Incredible Journey,Walt Disney Productions
58461.0,A Fistful of Dollars,Jolly Film
58461.0,A Fistful of Dollars,Ocean Films
58461.0,A Fistful of Dollars,United Artists
58461.0,A Fistful of Dollars,Constantin Film
58536.0,Rudolph the Red-Nosed Reindeer,Rankin/Bass Productions
58536.0,Rudolph the Red-Nosed Reindeer,Videocraft International
58536.0,Rudolph the Red-Nosed Reindeer,National Broadcasting Company
57878.0,Bedtime Story,Universal Pictures
57878.0,Bedtime Story,Pennebaker Productions
57878.0,Bedtime Story,The Lankershim Company
58100.0,First Men in the Moon,Columbia Pictures
58100.0,First Men in the Moon,Ameran Films
57259.0,The Long Ships,Warwick Film Productions
57259.0,The Long Ships,Avala Film
58182.0,A Hard Day's Night,Proscenium Films
58182.0,A Hard Day's Night,Walter Shenson Films
58182.0,A Hard Day's Night,Maljack Productions
58182.0,A Hard Day's Night,United Artists
58715.0,The Gospel According to St. Matthew,Arco Film
58715.0,The Gospel According to St. Matthew,Lux Compagnie Cinématographique de France
58083.0,Fail Safe,Columbia Pictures
58150.0,Goldfinger,Eon Productions
58150.0,Goldfinger,Danjaq
58150.0,Goldfinger,United Artists
58700.0,The Last Man on Earth,Associated Producers (API)
58700.0,The Last Man on Earth,Produzioni La Regina
58700.0,The Last Man on Earth,American International Pictures
59825.0,The Train,Les Productions Artistes Associés
59825.0,The Train,Les Films Ariane
59825.0,The Train,Dear Film
59825.0,The Train,United Artists
57918.0,Carry On Cleo,Anglo-Amalgamated Film Distributors
58379.0,Mothra vs. Godzilla,Toho
58586.0,A Shot in the Dark,United Artists
58586.0,A Shot in the Dark,The Mirisch Company
57380.0,Old Shatterhand,Serena
57380.0,Old Shatterhand,Avala Film
57380.0,Old Shatterhand,Critérion Film
57380.0,Old Shatterhand,Central Cinema Company Film (CCC)
58751.0,Winnetou: The Red Gentleman,Jadran Film
58751.0,Winnetou: The Red Gentleman,Société Nouvelle de Cinématographie
58751.0,Winnetou: The Red Gentleman,Atlantis Film
58751.0,Winnetou: The Red Gentleman,Rialto Film Preben-Philipsen
59319.0,The Ipcress File,The Rank Organisation
59319.0,The Ipcress File,Lowndes Productions Limited
59319.0,The Ipcress File,Steven S.A.
58898.0,Alphaville,Filmstudio
58898.0,Alphaville,Athos Films
58898.0,Alphaville,Chaumiane
58898.0,Alphaville,André Michelin Productions
59113.0,Doctor Zhivago,Metro-Goldwyn-Mayer
59113.0,Doctor Zhivago,Carlo Ponti Production
59205.0,Frankenstein Conquers the World,Toho
59205.0,Frankenstein Conquers the World,Henry G. Saperstein Enterprises Inc.
59958.0,Rampage at Apache Wells,Jadran Film
59958.0,Rampage at Apache Wells,Rialto Film Preben-Philipsen
59958.0,Rampage at Apache Wells,Rialto Film
59538.0,Flaming Frontier,Jadran Film
59538.0,Flaming Frontier,Rialto Film Preben-Philipsen
58946.0,The Battle of Algiers,Igor Film
58946.0,The Battle of Algiers,Casbah Film
60196.0,"The Good, the Bad and the Ugly",United Artists
60196.0,"The Good, the Bad and the Ugly",PEA
60196.0,"The Good, the Bad and the Ugly",Arturo González Producciones Cinematográficas S.A.
60196.0,"The Good, the Bad and the Ugly",Constantin Film
60086.0,Alfie,Paramount
60086.0,Alfie,Lewis Gilbert Productions
60165.0,A Big Hand for the Little Lady,Eden Productions Inc.
61184.0,Who's Afraid of Virginia Woolf?,Chenault Productions
61184.0,Who's Afraid of Virginia Woolf?,Warner Bros. Pictures
60558.0,Jesse James Meets Frankenstein's Daughter,Circle Productions
60424.0,The Fortune Cookie,Phalanx Productions
60424.0,The Fortune Cookie,Jalem Productions
60424.0,The Fortune Cookie,United Artists
60934.0,The Sand Pebbles,Robert Wise Productions
60934.0,The Sand Pebbles,Solar Productions
60934.0,The Sand Pebbles,20th Century Fox
60665.0,A Man for All Seasons,Highland Films
60665.0,A Man for All Seasons,Columbia Pictures
60107.0,Andrei Rublev,Mosfilm
60125.0,For Love and Gold,Fair Film
60125.0,For Love and Gold,Cecchi Gori Group
60125.0,For Love and Gold,Titanus
60464.0,"Ebirah, Horror of the Deep",Toho
60782.0,One Million Years B.C.,Hammer Film Productions
59127.0,Dracula: Prince of Darkness,Hammer Film Productions
59127.0,Dracula: Prince of Darkness,Seven Arts Productions
61101.0,Tokyo Drifter,Nikkatsu Corporation
60879.0,"Who Are You, Polly Maggoo?",Club des Produceteurs
61619.0,El Dorado,Paramount
61619.0,El Dorado,Laurel Productions
61198.0,Thunder at the Border,Jadran Film
61198.0,Thunder at the Border,Rialto Film Preben-Philipsen
61852.0,The Jungle Book,Walt Disney Productions
63278.0,Marketa Lazarová,Filmové studio Barrandov
62512.0,You Only Live Twice,Eon Productions
62512.0,You Only Live Twice,Danjaq
62512.0,You Only Live Twice,United Artists
61811.0,In the Heat of the Night,United Artists
61811.0,In the Heat of the Night,The Mirisch Company
61655.0,The Fearless Vampire Killers,Filmways Pictures
61655.0,The Fearless Vampire Killers,Cadre Films
61655.0,The Fearless Vampire Killers,Metro-Goldwyn-Mayer
62229.0,Le Samouraï,TC Productions
62229.0,Le Samouraï,Compagnie Industrielle et Commerciale Cinématographique (CICC)
62229.0,Le Samouraï,Fida Cinematografica
62229.0,Le Samouraï,Filmel
61495.0,La Collectionneuse,Rome Paris Films
61495.0,La Collectionneuse,Les Films du Losange
61882.0,Branded to Kill,Nikkatsu Corporation
62113.0,Peppermint Frappe,Elías Querejeta P. C.
61328.0,Accident,Royal Avenue Chelsea
63442.0,Planet of the Apes,APJAC Productions
63442.0,Planet of the Apes,20th Century Fox
